央视频道,#genre#
CCTV1,http://222.134.245.16:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2,http://222.134.245.16:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3,http://222.134.245.16:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4,http://222.134.245.16:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5,http://222.134.245.16:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5+,http://222.134.245.16:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV6,http://222.134.245.16:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7,http://222.134.245.16:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8,http://222.134.245.16:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9,http://222.134.245.16:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10,http://222.134.245.16:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11,http://222.134.245.16:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12,http://222.134.245.16:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13,http://222.134.245.16:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14,http://222.134.245.16:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15,http://222.134.245.16:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV16,http://cg1.hunancatv.cn:9090/live/CCTV16_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=7114844658870775790&srchost=172.16.22.158:8060&gid=VUdUekIjmBFSrvnJArQETQ%3D%3D
CCTV17,http://222.134.245.16:9901/tsfile/live/0019_1.m3u8?key=txiptv


CHC动作电影,http://cg0.hunancatv.cn:9090/live/CHCDZDY_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604316076&srchost=172.16.22.158:8060&gid=ZF3q5L%2FmYWch1qWqTIPAjw%3D%3D

CHC家庭影院,http://cg11.hunancatv.cn:9090/live/CHCJTYY_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604316833&srchost=172.16.22.158:8060&gid=c%2BNqgq8pR1ZQ7ZzcmkS8%2BQ%3D%3D
CHC家庭影院,https://livednow.com/migu/644368373?sign=gAAAAABml7qmeyTy29cknAK94j8hHJXWivvg2AxBVs9ixKzkevJqJfTEzTgxGBjUdjuzkq_FBiGVCTD1lPDRVrOySvlxCy_OcURylfBXckr-5tBhFu1LnTfVeuOMzQ1P8PlsbXJdWaxrJ1iy2KNZgab2VNu1gYvpcuN8RBEoG9YMf1wlUvlQCIkoq5U9bmcdDSeLh4Kcmz9wU1xNHkm8uOF17dhK0Pf5Xg%3D%3D
CHC影迷电影,http://cg14.hunancatv.cn:9090/live/CHCGQ_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604315487&srchost=172.16.22.158:8060&gid=QTVto%2BZu6pkkcNYy4OxcMg%3D%3D&ZJYD

CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
1905电影(亚洲),http://xxw.me0.cn/1905dy.php?id=1905a
1905电影(国际),http://xxw.me0.cn/1905dy.php?id=1905b

CCTV女性时尚,http://223.12.113.32:8083/udp/239.1.1.89:8089
CCTV电视指南,http://223.12.113.32:8083/udp/239.1.1.90:8090
CCTV央视文化精品,http://223.12.113.32:8083/udp/239.1.1.91:8091
CCTV风云剧场,http://223.12.113.32:8083/udp/239.1.1.93:8093
CCTV第一剧场,http://223.12.113.32:8083/udp/239.1.1.94:8094
CCTV怀旧剧场高请,http://223.12.113.32:8083/udp/239.1.1.95:8095
CCTV风云音乐高请,http://223.12.113.32:8083/udp/239.1.1.96:8096
CCTV兵器科技,http://223.12.113.32:8083/udp/239.1.1.97:8097
CCTV世界地理,http://223.12.113.32:8083/udp/239.1.1.99:8099
CCTV央视台球,http://223.12.113.32:8083/udp/239.1.1.100:8100
CCTV风云足球,http://223.12.113.32:8083/udp/239.1.1.101:8101
CCTV高尔夫网球,http://223.12.113.32:8083/udp/239.1.1.102:8102

CCTV世界地理,http://124.112.202.94:18888/rtp/238.1.79.60:4616
CCTV央视台球,http://124.112.202.94:18888/rtp/238.1.79.59:4608
CCTV央视文化精品,http://124.112.202.94:18888/rtp/238.1.79.54:4568
CCTV女性时尚,http://124.112.202.94:18888/rtp/238.1.79.55:4576
CCTV怀旧剧场,http://124.112.202.94:18888/rtp/238.1.79.61:4624
CCTV电视指南,http://124.112.202.94:18888/rtp/238.1.79.53:4560
CCTV第一剧场,http://124.112.202.94:18888/rtp/238.1.79.63:4640
CCTV风云足球,http://124.112.202.94:18888/rtp/238.1.79.57:4592
CCTV风云音乐,http://124.112.202.94:18888/rtp/238.1.79.64:4648
CCTV高尔夫网球,http://124.112.202.94:18888/rtp/238.1.79.58:4600
中国教育CETV,http://124.112.202.94:18888/rtp/238.1.78.158:7136

CCTV世界地理,http://101.200.122.188:5055/tptv/G_SHIJIEDL-CQ?type=origin
CCTV风云剧场,http://101.200.122.188:5055/tptv/G_FENGYUNJC-CQ?type=origin
CCTV风云足球,http://101.200.122.188:5055/tptv/G_FENGSHANGZQ-CQ?type=origin
CCTV风云音乐,http://101.200.122.188:5055/tptv/G_FENGYUNYY-CQ?type=origin
CCTV兵器科技,http://101.200.122.188:5055/tptv/G_BINGQIKJ-CQ?type=origin
CCTV央视台球,http://101.200.122.188:5055/tptv/G_TAIQIU-CQ?type=origin
CCTV高尔夫网球,http://101.200.122.188:5055/tptv/G_CCTV-GOLF-CQ?type=origin
CCTV女性时尚,http://101.200.122.188:5055/tptv/G_NVXINGSS-CQ?type=origin
CCTV电视指南,http://101.200.122.188:5055/tptv/G_DIANSHIZN-CQ?type=origin
CCTV第一剧场,http://101.200.122.188:5055/tptv/G_DIYIJC-CQ?type=origin
CCTV怀旧剧场,http://101.200.122.188:5055/tptv/G_HUAIJIUJC-CQ?type=origin
CCTV央视文化精品,http://101.200.122.188:5055/tptv/G_CCTV-WENHUA-CQ?type=origin
CETV早期教育,http://101.200.122.188:5055/tptv/G_CETV-ZQJY-CQ?type=origin

第一剧场,http://58.19.38.162:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0

CETV1,http://mobilelive-ds.ysp.cctv.cn/ysp/2022823801.m3u8

卫视频道1,#genre#
湖南卫视,http://118.248.168.11:8088/tsfile/live/0002_2.m3u8
江苏卫视,http://118.248.168.11:8088/tsfile/live/0107_1.m3u8
浙江卫视,http://118.248.168.11:8088/tsfile/live/0130_1.m3u8
安徽卫视,http://118.248.168.11:8088/tsfile/live/0126_1.m3u8
北京卫视,http://118.248.168.11:8088/tsfile/live/0135_1.m3u8
东方卫视,http://118.248.168.11:8088/tsfile/live/0121_1.m3u8
江西卫视,http://118.248.168.11:8088/tsfile/live/0131_1.m3u8
深圳卫视,http://118.248.168.11:8088/tsfile/live/0143_1.m3u8
辽宁卫视,http://118.248.168.11:8088/tsfile/live/0142_1.m3u8
东南卫视,http://118.248.168.11:8088/tsfile/live/0113_1.m3u8
广东卫视,http://118.248.168.11:8088/tsfile/live/0137_1.m3u8
山东卫视,http://118.248.168.11:8088/tsfile/live/0139_1.m3u8
贵州卫视,http://118.248.168.11:8088/tsfile/live/0122_1.m3u8

北京卫视,http://219.159.194.176:8181/tsfile/live/0122_1.m3u8
山东卫视,http://219.159.194.176:8181/tsfile/live/0131_1.m3u8
贵州卫视,http://219.159.194.176:8181/tsfile/live/0120_1.m3u8
四川卫视,http://219.159.194.176:8181/tsfile/live/0123_1.m3u8
湖南卫视,http://219.159.194.176:8181/tsfile/live/0128_1.m3u8
广西卫视,http://219.159.194.176:8181/tsfile/live/0113_1.m3u8
辽宁卫视,http://219.159.194.176:8181/tsfile/live/0121_1.m3u8
深圳卫视,http://219.159.194.176:8181/tsfile/live/0126_1.m3u8
天津卫视,http://219.159.194.176:8181/tsfile/live/0135_1.m3u8
湖北卫视,http://219.159.194.176:8181/tsfile/live/0132_1.m3u8
黑龙江卫视,http://219.159.194.176:8181/tsfile/live/0143_2.m3u8
广东卫视,http://219.159.194.176:8181/tsfile/live/0125_1.m3u8
河北卫视,http://219.159.194.176:8181/tsfile/live/0117_1.m3u8
甘肃卫视,http://219.159.194.176:8181/tsfile/live/0141_1.m3u8
江苏卫视,http://49.86.209.44:8800/rtp/239.49.1.16:6000
东方卫视,http://49.86.209.44:8800/rtp/239.49.1.32:6000
北京卫视,http://49.86.209.44:8800/rtp/239.49.1.33:6000
浙江卫视,http://49.86.209.44:8800/rtp/239.49.1.34:6000
辽宁卫视,http://49.86.209.44:8800/rtp/239.49.1.35:6000
安徽卫视,http://49.86.209.44:8800/rtp/239.49.1.36:6000
山东卫视,http://49.86.209.44:8800/rtp/239.49.1.37:6000
湖南卫视,http://49.86.209.44:8800/rtp/239.49.1.38:6000
广东卫视,http://49.86.209.44:8800/rtp/239.49.1.39:6000
广西卫视,http://49.86.209.44:8800/rtp/239.49.1.40:6000
海南卫视,http://49.86.209.44:8800/rtp/239.49.1.41:6000
重庆卫视,http://49.86.209.44:8800/rtp/239.49.1.42:6000
四川卫视,http://49.86.209.44:8800/rtp/239.49.1.43:6000
河南卫视,http://49.86.209.44:8800/rtp/239.49.1.44:6000
东南卫视,http://49.86.209.44:8800/rtp/239.49.1.45:6000
天津卫视,http://49.86.209.44:8800/rtp/239.49.1.46:6000
江西卫视,http://49.86.209.44:8800/rtp/239.49.1.47:6000
湖北卫视,http://49.86.209.44:8800/rtp/239.49.1.48:6000
吉林卫视,http://49.86.209.44:8800/rtp/239.49.1.49:6000
黑龙江卫视,http://49.86.209.44:8800/rtp/239.49.1.50:6000
山西卫视,http://49.86.209.44:8800/rtp/239.49.1.51:6000
贵州卫视,http://49.86.209.44:8800/rtp/239.49.1.52:6000
青海卫视,http://49.86.209.44:8800/rtp/239.49.1.53:6000
深圳卫视,http://49.86.209.44:8800/rtp/239.49.1.59:6000
云南卫视,http://49.86.209.44:8800/rtp/239.49.1.235:6000
江苏卫视,http://49.86.209.44:8800/rtp/239.49.8.138:6000
浙江卫视,http://49.86.209.44:8800/rtp/239.49.8.139:6000
东方卫视,http://49.86.209.44:8800/rtp/239.49.8.140:6000
北京卫视,http://49.86.209.44:8800/rtp/239.49.8.141:6000
湖南卫视,http://49.86.209.44:8800/rtp/239.49.8.142:6000
广东卫视,http://49.86.209.44:8800/rtp/239.49.8.143:6000
黑龙江卫视清,http://49.86.209.44:8800/rtp/239.49.8.144:6000
深圳卫视,http://49.86.209.44:8800/rtp/239.49.8.145:6000
山东卫视,http://49.86.209.44:8800/rtp/239.49.8.146:6000
湖北卫视,http://49.86.209.44:8800/rtp/239.49.8.147:6000
天津卫视,http://49.86.209.44:8800/rtp/239.49.8.148:6000
重庆卫视,http://49.86.209.44:8800/rtp/239.49.8.149:6000
江西卫视,http://49.86.209.44:8800/rtp/239.49.8.185:6000
河北卫视,http://49.86.209.44:8800/rtp/239.49.8.188:6000
安徽卫视,http://49.86.209.44:8800/rtp/239.49.8.204:6000
凤凰卫视,http://223.12.113.32:8083/udp/239.1.1.126:8126
湖南卫视,http://223.12.113.32:8083/udp/239.1.1.28:8028
四川卫视,http://223.12.113.32:8083/udp/239.1.1.29:8029
吉林卫视,http://223.12.113.32:8083/udp/239.1.1.30:8030
上海卫视,http://223.12.113.32:8083/udp/239.1.1.31:8031
湖北卫视,http://223.12.113.32:8083/udp/239.1.1.32:8032
东南卫视,http://223.12.113.32:8083/udp/239.1.1.33:8033
河南卫视,http://223.12.113.32:8083/udp/239.1.1.34:8034
江苏卫视,http://223.12.113.32:8083/udp/239.1.1.35:8035
深圳卫视,http://223.12.113.32:8083/udp/239.1.1.39:8039
广西卫视,http://223.12.113.32:8083/udp/239.1.1.40:8040
北京卫视,http://223.12.113.32:8083/udp/239.1.1.41:8041
辽宁卫视,http://223.12.113.32:8083/udp/239.1.1.42:8042
贵州卫视,http://223.12.113.32:8083/udp/239.1.1.43:8043
天津卫视,http://223.12.113.32:8083/udp/239.1.1.46:8046
山东卫视,http://223.12.113.32:8083/udp/239.1.1.47:8047
河北卫视,http://223.12.113.32:8083/udp/239.1.1.48:8048
广东卫视,http://223.12.113.32:8083/udp/239.1.1.49:8049
江西卫视,http://223.12.113.32:8083/udp/239.1.1.52:8052
陕西卫视,http://223.12.113.32:8083/udp/239.1.1.50:8050
甘肃卫视,http://223.12.113.32:8083/udp/239.1.1.51:8051
青海卫视,http://223.12.113.32:8083/udp/239.1.1.53:8053
云南卫视,http://223.12.113.32:8083/udp/239.1.1.54:8054
宁夏卫视,http://223.12.113.32:8083/udp/239.1.1.56:8056
西藏卫视,http://223.12.113.32:8083/udp/239.1.1.57:8057
兵团卫视,http://223.12.113.32:8083/udp/239.1.1.58:8058
新疆卫视,http://223.12.113.32:8083/udp/239.1.1.59:8059
内蒙古卫视,http://223.12.113.32:8083/udp/239.1.1.60:8060
三沙卫视,http://223.12.113.32:8083/udp/239.1.1.70:8070
厦门卫视,http://223.12.113.32:8083/udp/239.1.1.71:8071
农林卫视,http://223.12.113.32:8083/udp/239.1.1.73:8073
山东教育卫视,http://223.12.113.32:8083/udp/239.1.1.74:8074
山西卫视,http://223.12.113.32:8083/udp/239.1.1.1:8001
凤凰卫视,http://223.12.113.32:8084/udp/239.1.1.126:8126
湖南卫视,http://223.12.113.32:8084/udp/239.1.1.28:8028
四川卫视,http://223.12.113.32:8084/udp/239.1.1.29:8029
吉林卫视,http://223.12.113.32:8084/udp/239.1.1.30:8030
上海卫视,http://223.12.113.32:8084/udp/239.1.1.31:8031
湖北卫视,http://223.12.113.32:8084/udp/239.1.1.32:8032
东南卫视,http://223.12.113.32:8084/udp/239.1.1.33:8033
河南卫视,http://223.12.113.32:8084/udp/239.1.1.34:8034
江苏卫视,http://223.12.113.32:8084/udp/239.1.1.35:8035
重庆卫视,http://223.12.113.32:8084/udp/239.1.1.36:8036
黑龙江卫视,http://223.12.113.32:8084/udp/239.1.1.37:8037
浙江卫视,http://223.12.113.32:8084/udp/239.1.1.38:8038
深圳卫视,http://223.12.113.32:8084/udp/239.1.1.39:8039
广西卫视,http://223.12.113.32:8084/udp/239.1.1.40:8040
北京卫视,http://223.12.113.32:8084/udp/239.1.1.41:8041
辽宁卫视,http://223.12.113.32:8084/udp/239.1.1.42:8042
贵州卫视,http://223.12.113.32:8084/udp/239.1.1.43:8043
安徽卫视,http://223.12.113.32:8084/udp/239.1.1.44:8044
天津卫视,http://223.12.113.32:8084/udp/239.1.1.46:8046
山东卫视,http://223.12.113.32:8084/udp/239.1.1.47:8047
河北卫视,http://223.12.113.32:8084/udp/239.1.1.48:8048
广东卫视,http://223.12.113.32:8084/udp/239.1.1.49:8049
江西卫视,http://223.12.113.32:8084/udp/239.1.1.52:8052
陕西卫视,http://223.12.113.32:8084/udp/239.1.1.50:8050
甘肃卫视,http://223.12.113.32:8084/udp/239.1.1.51:8051
青海卫视,http://223.12.113.32:8084/udp/239.1.1.53:8053
云南卫视,http://223.12.113.32:8084/udp/239.1.1.54:8054
宁夏卫视,http://223.12.113.32:8084/udp/239.1.1.56:8056
西藏卫视,http://223.12.113.32:8084/udp/239.1.1.57:8057
兵团卫视,http://223.12.113.32:8084/udp/239.1.1.58:8058
新疆卫视,http://223.12.113.32:8084/udp/239.1.1.59:8059
内蒙古卫视,http://223.12.113.32:8084/udp/239.1.1.60:8060
三沙卫视,http://223.12.113.32:8084/udp/239.1.1.70:8070
厦门卫视,http://223.12.113.32:8084/udp/239.1.1.71:8071
农林卫视,http://223.12.113.32:8084/udp/239.1.1.73:8073
山东教育卫视,http://223.12.113.32:8084/udp/239.1.1.74:8074
山西卫视,http://223.12.113.32:8084/udp/239.1.1.1:8001


卫视频道,#genre#

浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8

江苏卫视,http://111.8.224.6:8085/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.8.224.6:8085/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.8.224.6:8085/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.8.224.6:8085/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.8.224.6:8085/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.8.224.6:8085/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://111.8.224.6:8085/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.8.224.6:8085/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://111.8.224.6:8085/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://111.8.224.6:8085/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.8.224.6:8085/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://111.8.224.6:8085/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://111.8.224.6:8085/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.8.224.6:8085/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.8.224.6:8085/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.8.224.6:8085/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://111.8.224.6:8085/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.8.224.6:8085/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.8.224.6:8085/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.8.224.6:8085/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://111.8.224.6:8085/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://111.8.224.6:8085/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.8.224.6:8085/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://111.8.224.6:8085/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://111.8.224.6:8085/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://103.67.53.72:82/xztv.php?id=0
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202

东方卫视,http://116.227.232.149:7777/tsfile/live/0107_1.m3u8
北京卫视,http://116.227.232.149:7777/tsfile/live/0122_1.m3u8
江苏卫视,http://116.227.232.149:7777/tsfile/live/0127_1.m3u8
浙江卫视,http://116.227.232.149:7777/tsfile/live/0124_1.m3u8
湖南卫视,http://116.227.232.149:7777/tsfile/live/0128_1.m3u8
山东卫视,http://116.227.232.149:7777/tsfile/live/0131_1.m3u8
黑龙江卫视,http://116.227.232.149:7777/tsfile/live/0143_1.m3u8
安徽卫视,http://116.227.232.149:7777/tsfile/live/0130_1.m3u8
天津卫视,http://116.227.232.149:7777/tsfile/live/0135_1.m3u8
江西卫视,http://116.227.232.149:7777/tsfile/live/0138_1.m3u8
辽宁卫视,http://116.227.232.149:7777/tsfile/live/0121_1.m3u8
湖北卫视,http://116.227.232.149:7777/tsfile/live/0132_1.m3u8
广东卫视,http://116.227.232.149:7777/tsfile/live/0125_1.m3u8
深圳卫视,http://116.227.232.149:7777/tsfile/live/0126_1.m3u8
东南卫视,http://116.227.232.149:7777/tsfile/live/0137_1.m3u8
海南卫视,http://116.227.232.149:7777/tsfile/live/1055_1.m3u8
贵州卫视,http://116.227.232.149:7777/tsfile/live/0120_1.m3u8
四川卫视,http://116.227.232.149:7777/tsfile/live/0123_1.m3u8
重庆卫视,http://116.227.232.149:7777/tsfile/live/0142_1.m3u8
河北卫视,http://116.227.232.149:7777/tsfile/live/0117_1.m3u8
河南卫视,http://116.227.232.149:7777/tsfile/live/0139_1.m3u8
甘肃卫视,http://116.227.232.149:7777/tsfile/live/0141_1.m3u8
云南卫视,http://116.227.232.149:7777/tsfile/live/0119_1.m3u8
广西卫视,http://116.227.232.149:7777/tsfile/live/0113_1.m3u8
吉林卫视,http://116.227.232.149:7777/tsfile/live/0116_1.m3u8

东南卫视,http://124.112.202.94:18888/rtp/238.1.78.22:6104
东方卫视,http://124.112.202.94:18888/rtp/238.1.78.163:7176
吉林卫视,http://124.112.202.94:18888/rtp/238.1.79.48:4496
四川卫视,http://124.112.202.94:18888/rtp/238.1.78.30:6168
天津卫视,http://124.112.202.94:18888/rtp/238.1.78.20:6088
安徽卫视,http://124.112.202.94:18888/rtp/238.1.78.150:7072
安徽卫视,http://124.112.202.94:18888/rtp/238.1.79.27:4328
山东卫视,http://124.112.202.94:18888/rtp/238.1.78.169:7224
广东卫视,http://124.112.202.94:18888/rtp/238.1.78.161:7160
江苏卫视,http://124.112.202.94:18888/rtp/238.1.78.165:7192
江西卫视,http://124.112.202.94:18888/rtp/238.1.78.26:6136
河北卫视,http://124.112.202.94:18888/rtp/238.1.78.245:7832
河南卫视,http://124.112.202.94:18888/rtp/238.1.79.65:4632
浙江卫视,http://124.112.202.94:18888/rtp/238.1.78.164:7184
海南卫视,http://124.112.202.94:18888/rtp/238.1.79.49:4504
湖北卫视,http://124.112.202.94:18888/rtp/238.1.78.168:7216
湖南卫视,http://124.112.202.94:18888/rtp/238.1.78.160:7152
甘肃卫视,http://124.112.202.94:18888/rtp/238.1.79.36:4400
贵州卫视,http://124.112.202.94:18888/rtp/238.1.78.244:7824
辽宁卫视,http://124.112.202.94:18888/rtp/238.1.78.21:6096
重庆卫视,http://124.112.202.94:18888/rtp/238.1.78.31:6176
黑龙江卫视,http://124.112.202.94:18888/rtp/238.1.78.159:7144



浙江卫视,http://222.134.245.16:9901/tsfile/live/0124_1.m3u8?key=txiptv
湖南卫视,http://222.134.245.16:9901/tsfile/live/0128_1.m3u8?key=txiptv
江苏卫视,http://222.134.245.16:9901/tsfile/live/0127_1.m3u8?key=txiptv
北京卫视,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8?key=txiptv
东方卫视,http://222.134.245.16:9901/tsfile/live/0107_1.m3u8?key=txiptv
广东卫视,http://222.134.245.16:9901/tsfile/live/0125_1.m3u8?key=txiptv
重庆卫视,http://222.134.245.16:9901/tsfile/live/0142_1.m3u8?key=txiptv
东南卫视,http://222.134.245.16:9901/tsfile/live/0137_1.m3u8?key=txiptv
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8?key=txiptv
安徽卫视,http://222.134.245.16:9901/tsfile/live/0130_1.m3u8?key=txiptv
山东卫视,http://222.134.245.16:9901/tsfile/live/0131_1.m3u8?key=txiptv
河北卫视,http://222.134.245.16:9901/tsfile/live/0117_1.m3u8?key=txiptv
四川卫视,http://222.134.245.16:9901/tsfile/live/0123_1.m3u8?key=txiptv
贵州卫视,http://222.134.245.16:9901/tsfile/live/0120_1.m3u8?key=txiptv
黑龙江卫视,http://222.134.245.16:9901/tsfile/live/0143_1.m3u8?key=txiptv
吉林卫视,http://222.134.245.16:9901/tsfile/live/0116_1.m3u8?key=txiptv
江西卫视,http://222.134.245.16:9901/tsfile/live/0138_1.m3u8?key=txiptv
广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8?key=txiptv
山西卫视,http://222.134.245.16:9901/tsfile/live/0118_1.m3u8?key=txiptv
内蒙古卫视,http://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
青海卫视,http://222.134.245.16:9901/tsfile/live/0140_1.m3u8?key=txiptv
湖北卫视,http://222.134.245.16:9901/tsfile/live/0132_1.m3u8?key=txiptv
河南卫视,http://222.134.245.16:9901/tsfile/live/0139_1.m3u8?key=txiptv
辽宁卫视,http://222.134.245.16:9901/tsfile/live/0121_1.m3u8?key=txiptv
海南卫视,http://117.161.12.118/live/program/live/hainanwshd8m/8000000/mnf.m3u8
陕西卫视,http://222.134.245.16:9901/tsfile/live/0136_1.m3u8?key=txiptv
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1
甘肃卫视,http://222.134.245.16:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1
宁夏卫视,http://222.134.245.16:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1


湖北卫视,http://58.19.38.162:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://58.19.38.162:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.19.38.162:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://58.19.38.162:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://58.19.38.162:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://58.19.38.162:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.19.38.162:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.19.38.162:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.19.38.162:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://58.19.38.162:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.19.38.162:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.19.38.162:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://58.19.38.162:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.19.38.162:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://58.19.38.162:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.19.38.162:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0

广东卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.142:8048
浙江卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.137:8036
湖南卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.132:8012
北京卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.241:8000
安徽卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.211:8064
